session_id,customer_id,session_date,page_views,session_duration_minutes,device_type
3993,362,2024-04-28 15:53:31,5,49,Desktop
3994,946,2024-03-24 13:33:15,20,17,Mobile
3995,1038,2024-11-09 08:55:51,3,35,Tablet
3996,1388,2024-08-23 23:21:46,3,8,Mobile
3997,1699,2024-02-03 20:56:34,3,24,Desktop
3998,375,2023-12-11 08:51:48,8,46,Tablet
3999,1088,2024-12-07 06:49:38,2,50,Mobile
4000,1757,2023-07-11 19:05:46,1,6,Mobile
4001,1269,2024-09-20 09:49:31,3,45,Mobile
4002,2088,2024-10-23 06:01:32,1,51,Desktop
4003,923,2024-04-25 02:59:37,1,49,Mobile
4004,2230,2024-10-25 01:12:39,1,19,Desktop
4005,504,2024-12-07 10:53:28,8,37,Mobile
4006,254,2024-12-02 17:29:41,8,31,Desktop
4007,1554,2024-09-10 06:57:33,12,37,Mobile
4008,792,2024-02-26 17:14:51,20,5,Mobile
4009,1936,2024-12-13 04:13:36,2,34,Mobile
4010,723,2024-05-27 10:16:29,2,6,Desktop
4011,1794,2024-02-21 08:00:52,5,37,Desktop
4012,1936,2024-09-23 09:58:26,12,59,Desktop
4013,1815,2024-03-29 12:05:04,5,22,Mobile
4014,1447,2024-11-27 23:45:39,2,42,Mobile
4015,523,2023-05-22 10:09:17,5,10,Mobile
4016,879,2024-09-14 19:43:42,3,27,Desktop
4017,669,2024-05-28 04:48:50,1,60,Mobile
4018,2986,2024-06-12 13:06:06,1,27,Desktop
4019,701,2024-08-06 01:31:40,5,3,Mobile
4020,1326,2024-02-13 17:28:08,2,43,Mobile
4021,1182,2023-11-13 23:47:14,2,53,Desktop
4022,1001,2024-10-04 16:31:32,5,24,Mobile
4023,419,2024-05-01 23:27:14,1,11,Mobile
4024,246,2023-02-23 18:31:56,2,32,Tablet
4025,2602,2024-01-03 01:14:14,3,31,Desktop
4026,540,2024-09-27 16:07:30,8,24,Mobile
4027,1196,2024-08-30 18:24:48,5,19,Mobile
4028,1513,2024-06-20 21:11:27,3,55,Mobile
4029,1420,2024-09-04 23:42:15,12,22,Mobile
4030,2193,2023-10-23 08:51:34,2,58,Desktop
4031,866,2024-10-13 02:15:52,1,22,Desktop
4032,2957,2024-11-08 09:42:09,1,9,Mobile
4033,795,2024-06-07 10:07:25,3,35,Desktop
4034,853,2024-11-06 13:57:38,5,11,Mobile
4035,702,2024-11-19 01:02:15,3,21,Mobile
4036,2578,2024-03-11 00:06:33,8,48,Desktop
4037,2434,2024-04-14 12:38:04,2,14,Desktop
4038,340,2024-12-13 17:35:46,2,36,Desktop
4039,1611,2024-12-09 23:05:30,2,41,Mobile
4040,1776,2024-01-15 02:07:41,1,51,Desktop
4041,687,2024-05-11 02:13:42,5,60,Mobile
4042,2402,2024-08-01 11:26:50,12,45,Mobile
4043,1333,2024-10-02 05:09:16,5,46,Mobile
4044,2382,2024-02-26 21:37:00,3,60,Mobile
4045,1396,2023-10-19 10:51:38,5,47,Mobile
4046,947,2023-10-26 17:39:54,2,21,Mobile
4047,1633,2024-08-14 08:34:36,5,10,Tablet
4048,1480,2024-02-25 13:16:42,1,33,Mobile
4049,2168,2024-10-23 01:17:53,12,59,Mobile
4050,45,2024-10-10 16:40:04,2,20,Desktop
4051,303,2024-11-07 16:10:12,3,40,Mobile
4052,1046,2023-10-03 04:08:54,5,32,Mobile
4053,1230,2024-07-13 20:10:24,5,23,Mobile
4054,2983,2024-07-15 08:17:43,2,60,Mobile
4055,515,2024-07-04 22:45:00,1,44,Mobile
4056,756,2024-11-06 10:39:15,1,7,Mobile
4057,2413,2024-04-28 13:41:41,8,12,Desktop
4058,223,2024-02-28 17:05:41,2,11,Mobile
4059,55,2024-11-22 20:41:30,2,41,Mobile
4060,461,2024-10-08 13:03:02,8,35,Mobile
4061,2617,2024-07-29 17:50:53,5,5,Mobile
4062,1151,2024-04-12 04:16:01,8,52,Mobile
4063,2677,2024-09-10 10:45:54,1,46,Mobile
4064,634,2024-11-14 11:43:29,1,22,Mobile
4065,501,2024-09-19 02:28:43,8,15,Mobile
4066,2513,2024-05-26 21:49:15,5,20,Mobile
4067,2139,2023-10-13 07:24:18,20,29,Desktop
4068,1066,2024-08-29 05:26:16,5,27,Mobile
4069,2181,2023-03-29 13:57:38,8,60,Mobile
4070,444,2024-09-12 07:10:36,2,23,Desktop
4071,1056,2024-11-12 19:13:54,1,60,Mobile
4072,420,2024-02-17 10:25:45,3,26,Desktop
4073,1977,2024-10-20 11:45:59,8,16,Desktop
4074,1620,2023-12-14 04:47:57,12,9,Mobile
4075,397,2023-08-09 18:32:25,3,26,Mobile
4076,495,2024-10-30 08:30:58,5,21,Mobile
4077,20,2024-10-20 10:06:39,2,8,Desktop
4078,863,2023-05-14 07:11:14,20,55,Mobile
4079,2066,2024-11-25 04:26:49,2,40,Mobile
4080,2183,2024-04-21 06:30:07,5,33,Mobile
4081,2130,2024-11-16 16:15:35,5,57,Desktop
4082,1420,2024-10-27 18:07:45,1,22,Mobile
4083,210,2024-07-31 12:13:25,1,21,Mobile
4084,470,2024-12-09 13:19:08,1,13,Mobile
4085,393,2024-09-15 00:11:45,5,38,Mobile
4086,517,2024-11-14 11:30:01,5,51,Mobile
4087,177,2024-09-18 01:00:36,1,19,Desktop
4088,1379,2024-01-26 15:03:09,8,15,Desktop
4089,2023,2024-12-13 12:26:59,8,1,Desktop
4090,2545,2024-10-10 12:40:35,3,1,Mobile
4091,2428,2023-08-29 14:49:08,3,25,Mobile
4092,1093,2024-11-19 14:21:34,3,22,Desktop
4093,2560,2024-10-21 01:44:07,5,26,Desktop
4094,21,2024-08-21 15:39:27,2,5,Mobile
4095,895,2024-08-16 06:44:30,5,29,Desktop
4096,849,2024-06-27 22:13:45,1,37,Mobile
4097,568,2024-09-29 15:31:36,1,13,Mobile
4098,2684,2024-08-21 22:48:51,12,59,Tablet
4099,2055,2024-02-16 23:34:40,20,55,Mobile
4100,2739,2024-06-24 23:35:52,1,11,Mobile
4101,2937,2024-07-28 18:05:23,5,10,Tablet
4102,555,2024-09-16 06:11:25,2,29,Tablet
4103,666,2024-10-17 13:18:32,5,7,Desktop
4104,1711,2024-07-31 22:17:00,3,4,Mobile
4105,1235,2024-05-03 12:36:10,3,55,Desktop
4106,2539,2023-05-31 12:47:25,8,16,Mobile
4107,2207,2024-09-26 11:35:06,5,25,Mobile
4108,2380,2024-07-27 22:13:00,5,20,Mobile
4109,1625,2024-06-24 00:33:16,2,60,Desktop
4110,933,2024-12-11 23:35:43,5,22,Mobile
4111,1333,2024-08-02 16:50:47,8,27,Mobile
4112,1491,2024-01-28 14:52:23,1,21,Mobile
4113,2174,2024-04-19 06:08:33,3,55,Mobile
4114,1149,2023-12-08 18:22:19,5,49,Desktop
4115,2420,2024-10-09 21:16:36,1,26,Mobile
4116,682,2024-10-05 00:18:30,1,42,Mobile
4117,1971,2023-06-19 05:46:13,2,1,Desktop
4118,2024,2023-06-13 21:10:18,5,30,Mobile
4119,1020,2024-11-12 23:45:02,2,4,Mobile
4120,1830,2024-03-21 22:09:49,5,18,Desktop
4121,1728,2024-09-03 01:50:16,8,13,Mobile
4122,1730,2024-08-27 17:44:46,3,14,Desktop
4123,2383,2024-08-16 04:07:53,1,51,Mobile
4124,194,2024-05-07 11:52:59,1,4,Desktop
4125,1652,2024-10-23 03:59:49,3,3,Mobile
4126,2638,2023-12-04 17:26:45,3,60,Mobile
4127,1423,2024-05-02 17:59:37,5,56,Desktop
4128,856,2024-11-14 04:12:20,3,31,Mobile
4129,434,2024-05-13 17:00:06,1,39,Mobile
4130,1711,2024-08-15 15:46:34,3,21,Desktop
4131,2026,2023-05-29 20:49:56,2,8,Mobile
4132,2598,2024-10-03 11:38:47,5,43,Desktop
4133,2843,2024-09-22 16:54:29,2,45,Mobile
4134,687,2023-12-14 05:50:26,3,57,Desktop
4135,158,2024-07-30 10:33:20,3,23,Desktop
4136,2969,2024-10-15 06:56:27,5,48,Mobile
4137,1381,2024-08-01 13:58:27,3,14,Tablet
4138,1848,2023-11-25 15:53:26,20,35,Mobile
4139,646,2024-12-06 18:45:46,12,47,Mobile
4140,1971,2024-07-05 09:54:00,5,2,Mobile
4141,1315,2024-06-18 07:32:49,5,60,Mobile
4142,1766,2023-08-28 21:43:42,8,58,Mobile
4143,1780,2024-01-31 04:18:09,5,31,Tablet
4144,2568,2024-06-06 06:00:19,2,49,Desktop
4145,388,2024-10-26 22:01:29,5,14,Desktop
4146,1567,2024-08-16 15:53:25,5,13,Mobile
4147,1986,2023-08-07 10:40:25,3,37,Desktop
4148,489,2023-12-13 09:52:10,5,12,Mobile
4149,1720,2024-01-15 00:32:36,5,40,Mobile
4150,1943,2024-10-27 20:37:30,5,48,Desktop
4151,2451,2024-06-23 21:47:29,5,12,Desktop
4152,2804,2023-02-07 00:32:17,5,20,Mobile
4153,684,2024-05-22 02:22:57,5,1,Mobile
4154,2394,2024-08-18 23:06:17,5,58,Mobile
4155,584,2024-06-10 20:33:16,3,17,Mobile
4156,2915,2024-05-23 08:13:54,3,27,Mobile
4157,2895,2024-10-27 20:07:05,8,16,Desktop
4158,667,2024-12-12 00:53:40,5,44,Mobile
4159,2320,2024-09-23 15:51:30,8,32,Mobile
4160,1890,2023-12-18 08:33:02,8,45,Mobile
4161,1865,2024-12-12 19:56:09,2,18,Desktop
4162,424,2024-07-04 04:20:22,1,4,Mobile
4163,1296,2023-07-20 05:10:36,1,55,Mobile
4164,1131,2024-09-18 20:08:10,5,38,Mobile
4165,545,2024-08-05 14:05:28,8,7,Desktop
4166,1520,2024-09-13 10:59:32,5,24,Desktop
4167,2476,2024-06-14 22:25:02,3,37,Mobile
4168,119,2023-10-08 14:31:13,2,3,Mobile
4169,554,2024-10-05 17:40:06,3,1,Mobile
4170,1773,2024-02-04 23:37:46,8,39,Mobile
4171,1566,2024-12-09 09:30:57,5,57,Mobile
4172,1486,2024-06-29 12:14:31,2,29,Mobile
4173,2281,2024-11-09 10:07:12,8,60,Desktop
4174,721,2024-05-21 10:21:05,2,21,Tablet
4175,2897,2024-07-16 18:15:09,5,24,Mobile
4176,1640,2024-10-12 10:01:02,2,56,Mobile
4177,604,2023-04-03 01:53:41,5,57,Mobile
4178,771,2024-09-20 09:00:05,5,47,Mobile
4179,510,2023-08-12 02:16:51,1,14,Tablet
4180,550,2024-02-12 13:21:18,5,28,Mobile
4181,145,2024-07-29 18:41:43,1,50,Mobile
4182,365,2024-07-21 03:48:01,1,4,Tablet
4183,2678,2024-12-06 04:20:57,8,29,Mobile
4184,1031,2024-03-24 04:36:38,3,37,Mobile
4185,739,2024-01-28 13:06:06,12,29,Mobile
4186,2087,2024-08-04 17:06:24,3,42,Desktop
4187,2378,2024-12-13 23:22:04,2,8,Mobile
4188,1383,2024-02-11 11:13:33,1,8,Mobile
4189,1884,2024-08-19 03:19:57,3,53,Tablet
4190,1059,2023-07-28 09:55:07,1,31,Mobile
4191,2752,2024-08-06 17:54:51,2,23,Mobile
4192,721,2024-06-29 01:06:22,5,27,Desktop
4193,473,2023-08-01 21:13:32,3,53,Desktop
4194,2765,2023-12-24 21:56:27,1,55,Mobile
4195,1738,2024-03-06 11:50:51,12,25,Mobile
4196,1348,2024-08-10 19:41:41,3,55,Mobile
4197,1595,2024-09-25 21:16:55,5,6,Mobile
4198,2971,2023-07-02 00:37:22,3,56,Mobile
4199,485,2024-11-18 22:20:24,8,30,Mobile
4200,673,2024-04-29 11:36:56,1,44,Desktop
4201,856,2024-07-19 20:57:26,8,56,Mobile
4202,2251,2024-06-30 11:45:06,8,11,Mobile
4203,2041,2024-06-03 04:24:30,12,49,Mobile
4204,2530,2024-12-04 20:08:29,8,32,Mobile
4205,1280,2023-11-27 20:21:26,2,6,Mobile
4206,2416,2023-09-05 09:56:30,5,30,Mobile
4207,719,2024-12-12 19:37:23,12,14,Mobile
4208,2583,2024-06-12 07:53:26,1,57,Desktop
4209,522,2024-07-08 14:13:07,2,5,Mobile
4210,2203,2024-02-03 15:12:12,8,15,Mobile
4211,492,2024-10-16 12:17:42,20,25,Mobile
4212,2621,2023-08-06 05:14:00,1,19,Mobile
4213,1057,2024-04-21 03:16:33,8,32,Mobile
4214,1766,2023-11-23 22:29:25,5,7,Mobile
4215,2723,2024-08-07 03:06:08,1,35,Desktop
4216,1695,2024-05-22 19:19:27,20,39,Mobile
4217,2273,2023-06-20 04:00:57,3,3,Mobile
4218,2968,2024-06-03 22:01:09,3,58,Desktop
4219,294,2024-02-25 07:37:03,3,52,Tablet
4220,1197,2024-09-19 13:23:32,1,4,Mobile
4221,1350,2024-10-11 03:54:17,8,40,Mobile
4222,2774,2024-03-27 13:01:46,5,19,Mobile
4223,2484,2024-11-22 08:19:08,3,58,Mobile
4224,1571,2024-10-27 00:45:07,5,23,Mobile
4225,56,2024-08-19 07:42:03,2,40,Mobile
4226,1299,2023-04-02 16:04:37,5,24,Desktop
4227,2281,2024-08-21 18:44:30,1,15,Desktop
4228,1401,2024-09-13 05:20:01,3,22,Desktop
4229,560,2024-06-21 10:26:44,2,39,Mobile
4230,1505,2024-07-04 09:14:03,5,14,Mobile
4231,1312,2024-03-01 18:30:19,2,7,Mobile
4232,1778,2023-11-28 07:53:53,1,29,Mobile
4233,1616,2024-11-25 05:17:27,8,12,Desktop
4234,2310,2024-08-01 21:03:20,1,54,Tablet
4235,440,2024-07-09 12:15:04,5,58,Mobile
4236,2596,2024-06-05 19:08:09,8,7,Desktop
4237,1488,2024-10-16 17:21:55,8,9,Mobile
4238,1572,2023-09-15 19:45:59,5,59,Mobile
4239,913,2024-06-13 14:09:11,1,21,Mobile
4240,2034,2023-09-25 18:46:57,3,59,Mobile
4241,2718,2024-12-08 22:02:10,12,49,Desktop
4242,179,2023-09-11 03:20:39,12,19,Mobile
4243,322,2024-04-09 11:02:06,5,18,Desktop
4244,1342,2024-10-13 15:01:42,1,57,Mobile
4245,1423,2024-11-08 04:33:23,5,38,Mobile
4246,2189,2023-10-13 20:32:13,8,43,Mobile
4247,987,2024-05-27 23:12:49,8,51,Mobile
4248,2597,2024-03-28 02:01:08,1,33,Mobile
4249,1035,2024-08-13 03:52:51,3,26,Mobile
4250,892,2024-05-21 08:02:03,3,60,Desktop
4251,2280,2024-12-07 17:56:56,3,16,Mobile
4252,1305,2024-05-22 15:04:13,3,22,Desktop
4253,750,2024-05-01 17:03:27,5,16,Mobile
4254,2541,2024-09-12 15:14:05,2,32,Mobile
4255,1809,2023-06-15 04:21:42,3,8,Mobile
4256,683,2024-09-22 04:52:49,8,11,Mobile
4257,368,2024-11-23 18:54:47,5,58,Mobile
4258,2657,2024-05-10 15:02:02,8,4,Mobile
4259,2169,2024-11-03 10:18:44,3,28,Mobile
4260,677,2024-08-03 00:51:29,8,48,Desktop
4261,640,2024-07-25 07:23:57,3,52,Mobile
4262,2336,2024-10-25 14:19:07,12,35,Desktop
4263,741,2024-11-12 07:37:28,8,42,Desktop
4264,1674,2024-12-06 10:00:59,5,4,Desktop
4265,2876,2024-08-25 09:47:38,8,19,Desktop
4266,773,2024-11-14 11:27:53,2,48,Desktop
4267,1232,2024-02-12 16:04:31,1,14,Mobile
4268,2327,2024-02-07 02:30:02,1,25,Desktop
4269,799,2023-12-06 02:11:46,5,4,Mobile
4270,2035,2024-06-19 01:22:12,3,60,Mobile
4271,2185,2024-11-15 13:06:10,12,60,Mobile
4272,2501,2024-09-23 15:51:33,5,4,Desktop
4273,574,2024-06-30 00:11:09,2,6,Mobile
4274,2007,2024-10-13 13:46:01,3,35,Desktop
4275,1135,2023-12-25 12:35:10,3,6,Mobile
4276,780,2024-06-18 08:56:05,1,56,Desktop
4277,2711,2024-02-21 03:55:22,5,30,Mobile
4278,816,2024-08-15 15:56:46,1,26,Mobile
4279,500,2024-05-18 12:25:16,2,9,Mobile
4280,2272,2024-11-03 19:34:34,1,34,Mobile
4281,1928,2024-02-15 22:29:06,5,11,Mobile
4282,1028,2024-12-12 18:38:45,3,22,Mobile
4283,363,2023-12-05 20:08:58,1,15,Mobile
4284,858,2024-11-26 17:01:10,12,6,Desktop
4285,1064,2024-07-26 02:21:10,5,23,Mobile
4286,1571,2024-09-10 23:48:35,3,11,Mobile
4287,321,2024-09-13 06:41:32,3,14,Desktop
4288,2991,2024-12-05 06:19:46,20,22,Mobile
4289,1689,2024-11-27 10:12:51,8,8,Desktop
4290,2859,2024-10-01 20:56:53,5,30,Mobile
4291,665,2024-08-02 21:39:08,3,27,Mobile
4292,2654,2023-10-01 22:07:46,2,29,Mobile
4293,2372,2024-11-21 14:43:25,12,12,Desktop
4294,1668,2024-11-18 16:00:12,8,57,Mobile
4295,165,2024-11-29 20:27:32,8,32,Mobile
4296,2025,2024-03-22 16:27:47,5,1,Mobile
4297,653,2024-08-18 12:47:43,2,12,Mobile
4298,2098,2024-12-09 00:36:56,3,33,Desktop
4299,400,2024-07-25 03:42:56,3,19,Mobile
4300,1027,2024-02-29 08:54:26,5,20,Desktop
4301,1500,2023-09-23 05:22:56,12,60,Mobile
4302,2198,2024-04-11 02:41:18,8,40,Desktop
4303,89,2024-10-18 06:03:13,3,9,Mobile
4304,285,2024-10-25 04:22:30,1,3,Desktop
4305,1790,2023-06-24 23:35:33,5,30,Mobile
4306,914,2024-10-28 12:37:15,8,55,Desktop
4307,20,2024-04-28 16:30:47,8,59,Mobile
4308,539,2023-07-26 17:43:09,5,24,Desktop
4309,610,2024-08-12 06:41:49,8,5,Desktop
4310,2080,2024-11-04 18:36:48,2,1,Mobile
4311,1568,2024-12-04 05:24:38,3,32,Desktop
4312,1439,2023-05-01 08:49:02,5,15,Desktop
4313,1497,2024-04-20 07:41:35,3,38,Mobile
4314,2907,2024-11-05 18:35:14,5,31,Mobile
4315,2194,2024-09-16 15:18:28,8,16,Mobile
4316,1423,2024-05-04 04:31:45,2,3,Mobile
4317,2164,2024-08-12 13:43:20,5,11,Desktop
4318,2462,2024-11-10 02:42:35,3,16,Mobile
4319,2107,2023-10-27 19:05:23,5,37,Mobile
4320,1856,2024-03-04 08:23:09,2,13,Desktop
4321,795,2024-02-22 16:57:21,1,53,Desktop
4322,760,2023-07-04 09:16:10,5,29,Mobile
4323,502,2024-08-31 22:15:06,8,45,Mobile
4324,599,2024-10-28 13:04:42,3,13,Desktop
4325,2810,2024-11-24 14:14:36,8,54,Mobile
4326,399,2024-09-17 20:28:52,1,36,Mobile
4327,995,2023-10-03 18:10:08,3,10,Mobile
4328,852,2024-08-29 20:20:08,3,59,Mobile
4329,2707,2024-05-06 22:35:18,1,35,Desktop
4330,1333,2024-05-03 11:23:32,3,37,Desktop
4331,2992,2024-05-26 17:18:54,3,52,Mobile
4332,1251,2023-08-05 12:21:29,5,39,Desktop
4333,2395,2023-02-27 13:32:11,5,10,Mobile
4334,195,2023-10-08 00:21:55,5,41,Mobile
4335,2650,2024-08-10 07:39:48,2,25,Mobile
4336,787,2024-10-02 08:08:29,5,42,Mobile
4337,1835,2024-07-20 23:15:06,20,4,Mobile
4338,2708,2024-05-17 08:33:46,1,54,Mobile
4339,2115,2024-07-09 01:27:06,2,23,Mobile
4340,2174,2024-04-25 15:04:03,2,58,Mobile
4341,1128,2024-10-25 10:36:48,8,37,Mobile
4342,2165,2023-10-12 10:10:28,20,2,Mobile
4343,2442,2024-10-31 16:59:31,5,2,Mobile
4344,252,2024-09-14 05:17:45,2,20,Desktop
4345,2280,2024-07-19 04:37:06,8,29,Mobile
4346,123,2024-05-25 23:58:41,5,53,Desktop
4347,1811,2023-08-30 03:42:47,20,5,Mobile
4348,454,2024-06-23 11:40:46,5,46,Mobile
4349,166,2024-07-13 10:12:25,2,16,Desktop
4350,2845,2024-12-05 03:06:00,3,31,Desktop
4351,2620,2024-10-04 05:47:56,2,26,Mobile
4352,2064,2024-11-30 09:11:52,8,39,Mobile
4353,611,2024-12-09 00:30:17,3,26,Mobile
4354,2555,2024-07-11 12:50:29,3,54,Mobile
4355,1193,2024-08-01 04:05:04,5,39,Mobile
4356,116,2024-06-12 23:13:21,3,28,Desktop
4357,2416,2024-09-30 02:24:07,2,27,Mobile
4358,2226,2024-05-11 04:27:51,5,8,Desktop
4359,2976,2024-07-15 17:06:15,3,40,Tablet
4360,1699,2024-01-24 16:06:40,3,20,Mobile
4361,1458,2024-06-26 06:18:35,5,46,Mobile
4362,619,2024-05-07 19:10:48,3,49,Mobile
4363,229,2024-12-12 22:49:28,12,10,Desktop
4364,2002,2024-10-05 20:08:01,8,38,Mobile
4365,884,2024-08-17 04:08:27,1,30,Mobile
4366,869,2024-11-14 23:26:17,1,37,Mobile
4367,16,2024-04-17 15:30:44,5,55,Tablet
4368,186,2024-11-06 07:48:22,20,37,Mobile
4369,193,2024-12-11 04:27:46,2,52,Desktop
4370,2370,2023-06-29 16:22:48,2,24,Mobile
4371,2021,2024-09-24 08:07:54,8,15,Desktop
4372,345,2024-04-28 02:19:07,2,39,Mobile
4373,1709,2024-07-03 04:27:37,3,56,Mobile
4374,529,2024-02-15 22:29:00,3,14,Mobile
4375,757,2024-02-18 04:29:22,3,13,Mobile
4376,1011,2024-07-07 13:09:51,5,18,Desktop
4377,207,2024-08-06 01:04:56,2,3,Mobile
4378,2529,2024-09-30 20:34:46,3,19,Mobile
4379,448,2024-10-05 03:27:33,2,46,Mobile
4380,413,2024-05-11 00:22:55,5,2,Mobile
4381,2849,2024-09-13 05:23:25,5,4,Desktop
4382,2466,2024-09-03 08:18:08,2,56,Mobile
4383,2486,2024-11-03 20:28:16,20,18,Mobile
4384,2581,2024-10-12 09:49:54,1,33,Mobile
4385,1478,2024-12-05 20:15:16,5,35,Desktop
4386,2994,2024-12-06 12:50:33,2,38,Mobile
4387,938,2024-05-02 11:34:55,3,47,Mobile
4388,591,2024-09-09 01:22:57,2,4,Mobile
4389,97,2024-03-15 12:06:56,5,16,Mobile
4390,325,2024-10-04 10:15:33,2,19,Mobile
4391,645,2024-10-08 10:11:41,8,41,Desktop
4392,630,2023-10-24 13:36:22,2,59,Desktop
4393,782,2024-05-26 11:34:38,8,10,Desktop
4394,2809,2024-11-27 19:14:03,3,21,Mobile
4395,2238,2024-10-05 19:16:38,8,29,Mobile
4396,1678,2023-08-05 02:08:50,5,6,Mobile
4397,2233,2024-06-26 12:32:10,2,41,Desktop
4398,2103,2024-10-28 08:11:17,8,60,Mobile
4399,1402,2024-08-31 09:49:13,5,22,Desktop
4400,1972,2024-10-12 11:30:06,8,29,Mobile
4401,2948,2024-04-20 21:36:23,8,40,Mobile
4402,1726,2024-09-28 22:38:04,20,29,Mobile
4403,320,2023-03-01 08:27:03,8,34,Mobile
4404,2775,2023-10-05 06:19:17,5,21,Mobile
4405,658,2024-06-16 10:39:02,3,28,Mobile
4406,1223,2024-08-02 08:04:12,8,52,Mobile
4407,1090,2024-09-11 03:49:26,3,22,Mobile
4408,1278,2024-03-08 08:56:16,1,13,Mobile
4409,2321,2024-04-13 19:05:10,3,59,Desktop
4410,1346,2024-10-30 17:59:55,8,46,Mobile
4411,634,2024-05-28 18:16:26,2,34,Mobile
4412,2770,2024-10-22 19:17:13,5,9,Mobile
4413,467,2024-10-01 10:01:16,1,39,Mobile
4414,2618,2024-09-27 19:43:14,2,35,Mobile
4415,1369,2024-08-17 21:14:06,2,51,Mobile
4416,1656,2024-04-25 19:36:08,2,40,Desktop
4417,1935,2024-06-27 17:30:23,5,57,Mobile
4418,2078,2024-12-09 12:14:54,1,60,Mobile
4419,906,2024-12-14 21:04:20,8,33,Desktop
4420,1249,2024-09-21 10:35:38,5,51,Tablet
4421,292,2024-09-22 22:54:57,3,25,Mobile
4422,228,2023-01-30 15:14:35,5,10,Mobile
4423,90,2024-02-18 04:34:15,2,59,Mobile
4424,1431,2024-09-19 13:57:27,1,42,Desktop
4425,1319,2024-04-15 23:39:21,1,31,Mobile
4426,1502,2024-09-18 18:45:58,8,7,Mobile
4427,1377,2024-11-01 23:06:19,5,34,Mobile
4428,906,2024-12-13 20:47:05,5,13,Mobile
4429,1443,2024-04-10 21:28:52,8,18,Mobile
4430,112,2024-10-27 14:55:06,5,60,Mobile
4431,2855,2023-10-26 11:31:25,5,30,Mobile
4432,2573,2024-02-04 14:10:56,8,41,Desktop
4433,1583,2024-08-24 20:51:16,2,27,Mobile
4434,2121,2024-04-23 19:22:23,3,9,Mobile
4435,1310,2023-09-18 10:52:06,3,26,Desktop
4436,187,2024-03-04 20:16:01,3,27,Mobile
4437,590,2024-08-29 13:54:19,3,55,Desktop
4438,42,2024-04-08 04:32:36,2,46,Tablet
4439,296,2023-05-16 11:30:11,12,32,Desktop
4440,976,2023-06-26 10:41:49,5,38,Mobile
4441,1260,2024-10-04 01:59:08,12,24,Desktop
4442,532,2024-04-30 11:39:51,3,4,Mobile
4443,110,2024-06-02 07:51:32,8,9,Desktop
4444,2184,2024-07-09 12:53:32,12,30,Desktop
4445,2289,2024-01-15 22:40:07,3,3,Mobile
4446,1100,2023-05-29 08:54:16,8,50,Desktop
4447,2543,2024-04-30 19:52:11,8,46,Mobile
4448,1964,2024-11-10 12:12:10,3,55,Desktop
4449,2257,2024-04-23 07:31:00,2,3,Mobile
4450,660,2024-06-21 13:10:19,5,45,Mobile
4451,2218,2024-06-01 18:14:24,5,24,Mobile
4452,1035,2024-11-30 06:13:12,12,3,Mobile
4453,2806,2024-06-06 14:00:35,20,47,Mobile
4454,1687,2024-09-14 22:32:44,1,10,Mobile
4455,1135,2024-05-12 00:36:06,8,23,Desktop
4456,894,2024-01-06 07:17:49,3,57,Desktop
4457,1162,2024-03-07 07:15:52,5,53,Mobile
4458,1004,2024-08-17 02:54:18,12,19,Mobile
4459,1607,2024-11-24 09:10:57,1,30,Mobile
4460,2247,2024-08-05 05:18:34,8,50,Desktop
4461,1048,2024-11-14 00:36:02,8,26,Mobile
4462,1003,2024-08-14 17:58:47,2,56,Mobile
4463,2876,2024-01-04 05:49:16,3,51,Mobile
4464,984,2024-09-28 17:22:17,5,10,Mobile
4465,515,2024-09-18 02:57:52,8,35,Mobile
4466,1044,2024-07-24 22:11:05,8,45,Mobile
4467,299,2024-12-08 21:36:58,8,51,Desktop
4468,1901,2024-05-02 03:27:23,5,32,Mobile
4469,388,2024-12-10 22:26:42,5,21,Tablet
4470,2542,2024-09-24 21:19:49,8,38,Mobile
4471,2488,2024-12-07 08:37:48,1,43,Mobile
4472,2838,2023-09-02 22:52:23,5,46,Mobile
4473,1999,2024-11-04 09:36:37,5,3,Mobile
4474,87,2024-11-21 10:04:45,5,48,Desktop
4475,2332,2023-10-06 11:14:33,2,54,Mobile
4476,795,2024-05-14 08:43:57,2,21,Desktop
4477,429,2023-06-03 17:16:56,1,60,Mobile
4478,870,2023-12-15 18:50:38,1,29,Desktop
4479,2215,2024-02-04 04:04:02,1,38,Desktop
4480,797,2024-02-20 06:19:42,5,56,Mobile
4481,376,2024-11-24 15:20:45,5,6,Mobile
4482,1584,2024-09-05 21:09:59,8,42,Mobile
4483,1949,2024-05-05 06:37:07,8,30,Mobile
4484,1649,2023-10-04 07:07:01,8,29,Desktop
4485,1397,2024-08-31 10:28:52,1,25,Desktop
4486,2256,2023-10-31 13:58:02,2,48,Mobile
4487,484,2024-11-29 08:39:25,1,35,Mobile
4488,525,2024-03-27 05:58:32,1,31,Desktop
4489,1489,2024-07-05 21:15:37,5,7,Mobile
4490,594,2024-08-12 22:55:25,8,40,Tablet
4491,557,2024-07-31 07:02:34,5,31,Mobile
4492,77,2024-12-01 10:43:05,3,11,Desktop
4493,2550,2023-08-24 00:37:15,5,39,Tablet
4494,1459,2024-04-25 17:27:01,1,13,Desktop
4495,1459,2024-05-12 12:36:51,2,26,Mobile
4496,1647,2023-09-27 10:29:13,2,35,Mobile
4497,2401,2024-01-27 10:50:37,5,3,Desktop
